year,site_clean,season,date,sample,tin_g,wet_g,dry_tot_g,rocks_g,bio_g,dry_soil_g,percent_moisture,pre_burn_g,post_burn_g,loc_g,percent_soc,notas,notas_1,dry_24_g,a,b,c_,d,moisture_percent_2022,loc_2022,soc_2022
2013,cinnamon,,2013-07-31,5b,1.342,16.372,12.446,2.692,1.376,10.682,0.36753417,7.699,7.326,,0.04844785,,,,15.03,1.35,0.034,10.682,0.277476128,0.373,0.1865
2014,almont,,2014-06-03,1A,0.988,18.834,15.429,5.88,1,,,,,,,,,,17.846,4.892,0.012,,,,
2014,almont,,2014-06-03,1B,0.999,19.535,17.297,4.568,1.066,,,,,,,,,,18.536,3.569,0.067,,,,
2014,almont,,2014-06-03,2A,1.335,19.439,18.221,2.774,1.394,,,,,,,,,,18.104,1.439,0.059,,,,
2014,almont,,2014-06-03,2B,0.986,19.832,17.643,2.543,1.046,,,,,,,,,,18.846,1.557,0.06,,,,
2014,almont,,2014-06-03,3A,0.989,18.324,16.992,2.218,1.402,,,,,,,,,,17.335,1.229,0.413,,,,
2014,almont,,2014-06-03,3B,0.986,17.956,16.795,1.227,1.095,,,,,,,,,,16.97,0.241,0.109,,,,
2014,almont,,2014-06-03,4A,0.984,17.012,15.368,1.41,1.046,,,,,,,,,,16.028,0.426,0.062,,,,
2014,almont,,2014-06-03,4B,0.982,16.352,15.125,1.055,1.147,,,,,,,,,,15.37,0.073,0.165,,,,
2014,almont,,2014-06-03,5A,0.988,17.363,15.798,2.215,1.401,,,,,,,,,,16.375,1.227,0.413,,,,
2014,almont,,2014-06-03,5B,0.986,19.894,18.112,3.449,1.365,,,,,,,,,,18.908,2.463,0.379,,,,
2014,cbt,,2014-06-10,1A,1.344,19.653,17.998,5.594,1.39,,,,,,,,,,18.309,4.25,0.046,,,,
2014,cbt,,2014-06-10,1B,1.369,18.712,17133,4.218,1.39,,,,,,,,,,17.343,2.849,0.021,,,,
2014,cbt,,2014-06-10,2A,1.328,17.469,13.856,2.419,1.351,,,,,,,,,,16.141,1.091,0.023,,,,
2014,cbt,,2014-06-10,2B,1.342,19.048,13.525,2.102,1.462,,,,,,,,,,17.706,0.76,0.12,,,,
2014,cbt,,2014-06-10,3A,1.342,17.852,14.801,5.166,1.608,,,,,,,,,,16.51,3.824,0.266,,,,
2014,cbt,,2014-06-10,3B,1.338,17.825,16.203,6.39,1.37,,,,,,,,,,16.487,5.052,0.032,,,,
2014,cbt,,2014-06-10,4A,1.339,19.997,15.324,5.019,1.6,,,,,,,,,,18.658,3.68,0.261,,,,
2014,cbt,,2014-06-10,4B,1.333,18.531,14.198,3.538,1.748,,,,,,,,,,17.198,2.205,0.415,,,,
2014,cbt,,2014-06-10,5A,1.335,19.32,14.175,3.752,1.379,,,,,,,,,,17.985,2.417,0.044,,,,
2014,cbt,,2014-06-10,5B,1.345,17.915,13.722,4.867,1.369,,,,,,,,,,16.57,3.522,0.024,,,,
2015,almont,,2015-05-20,1a,0.985,17.786,14.255,3.205,1.034,12.002,0.294200967,12.002,11.691,0.311,0.029049131,,,,16.801,2.22,0.049,12.002,0.2107982,0.311,0.1555
2015,almont,,2015-05-20,1b,1.001,18.518,14.652,1.859,1.027,13.755,0.281061432,13.755,13.36,0.395,0.031960515,,,,17.517,0.858,0.026,13.755,0.209233006,0.395,0.1975
2015,almont,,2015-05-20,2a,1.336,17.228,14.379,3.529,1.35,12.125,0.234969072,12.125,11.894,0.231,0.021879144,,,,15.892,2.193,0.014,12.125,0.128659794,0.231,0.1155
2015,almont,,2015-05-20,2b,1.329,18.653,14.479,4.501,1.353,12.235,0.341152432,12.235,11.972,0.263,0.024711078,,,,17.324,3.172,0.024,12.235,0.154720065,0.263,0.1315
2015,almont,,2015-05-20,3a,0.988,19.71,16.67,4.191,1.013,13.432,0.226325194,13.432,13.177,0.255,0.020920502,,,,18.722,3.203,0.025,13.432,0.153513996,0.255,0.1275
2015,almont,,2015-05-20,3b,1.341,19.348,15.991,2.281,1.388,14.982,0.224068883,14.982,14.498,0.484,0.036786501,,,,18.007,0.94,0.047,14.982,0.136029903,0.484,0.242
2015,almont,,2015-05-20,4a,0.984,18.464,15.305,1.74,0.991,14.477,0.218208192,14.477,14.235,0.242,0.018262773,,,,17.48,0.756,0.007,14.477,0.15472819,0.242,0.121
2015,almont,,2015-05-20,4b,0.978,15.903,12.531,1.037,1.018,12.328,0.273523686,12.328,11.8,0.528,0.048789503,,,,14.925,0.059,0.04,12.328,0.202628164,0.528,0.264
2015,almont,,2015-05-20,5a,0.988,17.374,14.078,1.268,1.001,13.586,0.242602679,13.586,13.344,0.242,0.019585626,,,,16.386,0.28,0.013,13.586,0.184528191,0.242,0.121
2015,almont,,2015-05-20,5b,0.984,19.355,15.965,0.984,1.001,15.902,0.213180732,15.902,15.643,0.259,0.017668327,,,,18.371,0,0.017,15.902,0.154194441,0.259,0.1295
2015,cbt,,2015-05-27,1a,1.342,16.18,12.69,2.528,1.377,11.397,0.306220935,8.965,8.453,0.512,0.072001125,,,,14.838,1.186,0.035,11.397,0.194788102,0.512,0.256
2015,cbt,,2015-05-27,1b,1.338,15.698,12.498,4.041,1.364,9.748,0.328272466,8.804,8.215,0.589,0.085647812,,,,14.36,2.703,0.026,9.748,0.193167829,0.589,0.2945
2015,cbt,,2015-05-27,2a,1.333,16.977,12.863,3.021,1.358,11.123,0.369864245,8.218,7.543,0.675,0.108695652,,,,15.644,1.688,0.025,11.123,0.252449879,0.675,0.3375
2015,cbt,,2015-05-27,2b,1.343,16.328,12.035,2.599,1.365,16.737,0.25649758,8.536,7.855,0.681,0.104576167,,,,14.985,1.256,0.022,16.737,-0.181036028,0.681,0.3405
2015,cbt,,2015-05-27,3a,1.341,16.234,12.622,5.348,1.484,8.41,0.429488704,8.41,7.642,0.768,0.121885415,,,,14.893,4.007,0.143,8.41,0.277407848,0.768,0.384
2015,cbt,,2015-05-27,3b,1.338,19.707,16.777,8.859,1.4,9.155,0.320043692,8.917,8.405,0.512,0.072449413,,,,18.369,7.521,0.062,9.155,0.178154014,0.512,0.256
2015,cbt,,2015-05-27,4a,1.34,18.883,14.816,5.617,1.392,10.456,0.388963275,8.004,7.385,0.619,0.102398677,,,,17.543,4.277,0.052,10.456,0.263771997,0.619,0.3095
2015,cbt,,2015-05-27,4b,1.337,19.714,14.794,4.899,1.389,11.142,0.441572429,8.802,8.009,0.793,0.118854916,,,,18.377,3.562,0.052,11.142,0.324986537,0.793,0.3965
2015,cbt,,2015-05-27,5a,1.336,19.325,13.936,3.24,1.477,11.819,0.455960741,8.871,8.08,0.791,0.117289442,,,,17.989,1.904,0.141,11.819,0.349014299,0.791,0.3955
2015,cbt,,2015-05-27,5b,1.34,16.211,12.322,4.148,1.385,9.435,0.412188659,8.764,8.099,0.665,0.098387335,,,,14.871,2.808,0.045,9.435,0.273767886,0.665,0.3325
2015,road,,2015-05-29,1a,1.334,17.478,14.284,5.04,1.367,10.541,0.303007305,8.018,7.567,0.451,0.072356811,,,,16.144,3.706,0.033,10.541,0.176833318,0.451,0.2255
2015,road,,2015-05-29,1b,1.335,17.678,14.472,3.163,1.348,12.618,0.254081471,8.386,8.038,0.348,0.051917052,,,,16.343,1.828,0.013,12.618,0.149310509,0.348,0.174
2015,road,,2015-05-29,2a,1.334,19.567,16.082,3.699,1.377,13.695,0.254472435,7.726,7.432,0.294,0.048212529,,,,18.233,2.365,0.043,13.695,0.155531216,0.294,0.147
2015,road,,2015-05-29,2b,1.208,17.593,14.926,5.415,1.229,10.69,0.2494855,8.777,8.467,0.31,0.042705607,,,,16.385,4.207,0.021,10.69,0.137231057,0.31,0.155
2015,road,,2015-05-29,3a,1.336,18.454,14.583,3.508,1.355,12.347,0.313517454,8.358,7.94,0.418,0.063294973,,,,17.118,2.172,0.019,12.347,0.208957642,0.418,0.209
2015,road,,2015-05-29,3b,1.343,18.486,14.44,2.67,1.361,12.997,0.311302608,8.349,8.089,0.26,0.038541358,,,,17.143,1.327,0.018,12.997,0.215511272,0.26,0.13
2015,road,,2015-05-29,4a,1.34,18.357,14.033,5.101,1.375,10.207,0.423630842,7.455,6.888,0.567,0.102198991,,,,17.017,3.761,0.035,10.207,0.295287548,0.567,0.2835
2015,road,,2015-05-29,4b,1.325,15.349,11.459,3.893,1.368,8.845,0.439796495,8.845,8.114,0.731,0.107674179,,,,14.024,2.568,0.043,8.845,0.290333522,0.731,0.3655
2015,road,,2015-05-29,5a,1.341,17.885,12.971,4.055,1.349,10.166,0.483375959,8.741,7.974,0.767,0.115633951,,,,16.544,2.714,0.008,10.166,0.35963014,0.767,0.3835
2015,road,,2015-05-29,5b,1.343,15.666,11.027,3.371,1.414,8.928,0.519601254,8.928,8.28,0.648,0.093412138,,,,14.323,2.028,0.071,8.928,0.369175627,0.648,0.324
2015,pfeiler,,2015-06-22,1a,1.34,17.365,15.29,3.381,1.406,13.095,0.158457426,7.907,7.573,0.334,0.053585753,,,,16.025,2.041,0.066,13.095,0.062848415,0.334,0.167
2015,pfeiler,,2015-06-22,1b,1.348,17.522,15.162,1.47,2.81,15.527,0.151993302,8.432,8.025,0.407,0.060955519,,,,16.174,0.122,1.462,15.527,-0.060346493,0.407,0.2035
2015,pfeiler,,2015-06-22,2a,1.339,18.396,15.988,4.348,1.603,12.708,0.189486937,8.217,7.854,0.363,0.055717575,,,,17.057,3.009,0.264,12.708,0.084671073,0.363,0.1815
2015,pfeiler,,2015-06-22,2b,1.344,18.298,15.071,4.016,1.434,12.25,0.263428571,9.531,8.964,0.567,0.074409449,,,,16.954,2.672,0.09,12.25,0.158530612,0.567,0.2835
2015,pfeiler,,2015-06-22,3a,1.34,17.538,13.825,4.139,1.433,10.888,0.341017634,7.598,7.109,0.489,0.084763391,,,,16.198,2.799,0.093,10.888,0.222079353,0.489,0.2445
2015,pfeiler,,2015-06-22,3b,1.335,15.767,13.059,2.639,1.339,11.67,0.232047986,7.801,7.44,0.361,0.059131859,,,,14.432,1.304,0.004,11.67,0.124592973,0.361,0.1805
2015,pfeiler,,2015-06-22,4a,1.346,16.516,14.608,4.421,1.455,11.32,0.168551237,7.817,7.496,0.321,0.052195122,,,,15.17,3.075,0.109,11.32,0.058833922,0.321,0.1605
2015,pfeiler,,2015-06-22,4b,1.346,18.446,16.245,6.204,1.387,11.228,0.196027788,8.437,8.115,0.322,0.047569804,,,,17.1,4.858,0.041,11.228,0.086658354,0.322,0.161
2015,pfeiler,,2015-06-22,5a,1.341,16.974,14.408,3.347,1.497,12.188,0.210534952,8.032,7.576,0.456,0.073135525,,,,15.633,2.006,0.156,12.188,0.105267476,0.456,0.228
2015,pfeiler,,2015-06-22,5b,1.346,17.762,15.722,3.9,1.405,12.919,0.157906959,8.927,8.592,0.335,0.046232404,,,,16.416,2.554,0.059,12.919,0.068426349,0.335,0.1675
2015,almont,,2015-06-23,1a,0.986,18.461,16.413,2.475,1.05,14.876,0.137671417,8.667,8.417,0.25,0.033642848,,,,17.475,1.489,0.064,14.876,0.070314601,0.25,0.125
2015,almont,,2015-06-23,1b,1.001,18.531,16.935,2.463,1.054,15.306,0.104272834,8.764,8.49,0.274,0.036586994,,,,17.53,1.462,0.053,15.306,0.046321704,0.274,0.137
2015,almont,,2015-06-23,2a,1.337,18.647,17.03,3.105,1.427,15.191,0.106444605,8.25,8.082,0.168,0.024907339,,,,17.31,1.768,0.09,15.191,0.017181226,0.168,0.084
2015,almont,,2015-06-23,2b,1.332,18.669,17.374,1.97,1.44,16.566,0.07817216,8.392,8.094,0.298,0.044069802,,,,17.337,0.638,0.108,16.566,0.001509115,0.298,0.149
2015,almont,,2015-06-23,3a,0.992,18.376,17.052,1.512,1.096,16.363,0.080914258,7.491,7.343,0.148,0.023303417,,,,17.384,0.52,0.104,16.363,0.024262055,0.148,0.074
2015,almont,,2015-06-23,3b,1.343,18.474,16.833,2.265,1.39,15.764,0.104097945,8.142,7.962,0.18,0.02719444,,,,17.131,0.922,0.047,15.764,0.025247399,0.18,0.09
2015,almont,,2015-06-23,4a,0.984,19.689,17.643,2.079,1.007,15.493,0.13205964,8.171,8.031,0.14,0.01986661,,,,18.705,1.095,0.023,15.493,0.135157813,0.14,0.07
2015,almont,,2015-06-23,4b,0.976,18.851,17.149,1.312,1.038,16.725,0.101763827,8.79,8.58,0.21,0.027617044,,,,17.875,0.336,0.062,16.725,0.044962631,0.21,0.105
2015,almont,,2015-06-23,5a,0.989,18.495,16.769,3.035,1.11,14.517,0.118895089,8.338,8.167,0.171,0.023822792,,,,17.506,2.046,0.121,14.517,0.056623269,0.171,0.0855
2015,almont,,2015-06-23,5b,0.99,19.257,17.531,1.364,1.025,16.95,0.101828909,7.761,7.613,0.148,0.022346369,,,,18.267,0.374,0.035,16.95,0.053569322,0.148,0.074
2015,cbt,,2015-06-26,1a,1.34,18.455,16.638,3.436,1.401,14.732,0.123336954,8.097,7.608,0.489,0.078015316,,,,17.115,2.096,0.061,14.732,0.015340755,0.489,0.2445
2015,cbt,,2015-06-26,1b,1.338,19.594,18.093,6.595,1.368,12.75,0.11772549,8.21,7.723,0.487,0.076272514,,,,18.256,5.257,0.03,12.75,0.017176471,0.487,0.2435
2015,cbt,,2015-06-26,2a,1.346,17.634,15.044,3.947,1.412,12.342,0.209852536,8.259,7.624,0.635,0.101146862,,,,16.288,2.601,0.066,12.342,0.103629882,0.635,0.3175
2015,cbt,,2015-06-26,2b,1.345,15.733,12.957,2.255,1.398,11.987,0.231584216,8.334,7.553,0.781,0.125805412,,,,14.388,0.91,0.053,11.987,0.119963294,0.781,0.3905
2015,cbt,,2015-06-26,3a,1.343,16.889,15.884,7.764,1.386,9.369,0.107268652,7.561,7.009,0.552,0.097423226,,,,15.546,6.421,0.043,9.369,-0.030632938,0.552,0.276
2015,cbt,,2015-06-26,3b,1.345,18.911,17.696,10.866,1.607,7.856,0.154658859,7.856,7.392,0.464,0.076732264,,,,17.566,9.521,0.262,7.856,-0.009292261,0.464,0.232
2015,cbt,,2015-06-26,4a,1.34,17.018,15.108,3.412,1.565,12.793,0.149300399,8.449,7.626,0.823,0.130925867,,,,15.678,2.072,0.225,12.793,0.045962636,0.823,0.4115
2015,cbt,,2015-06-26,4b,1.345,19.83,17.894,8.484,1.362,10.709,0.180782519,7.631,7.076,0.555,0.096841738,,,,18.485,7.139,0.017,10.709,0.057895228,0.555,0.2775
2015,cbt,,2015-06-26,5a,1.336,15.942,13.442,5.068,1.373,9.588,0.260742595,7.687,7.105,0.582,0.100884035,,,,14.606,3.732,0.037,9.588,0.130267,0.582,0.291
2015,cbt,,2015-06-26,5b,1.346,18.623,15.123,4.973,1.473,11.27,0.310559006,7.685,7.03,0.655,0.115235749,,,,17.277,3.627,0.127,11.27,0.199911269,0.655,0.3275
2015,pbm,,2015-06-29,1a,1.337,19.268,17.65,8.921,1.399,9.98,0.162124248,8.458,8.044,0.414,0.061726554,,,,17.931,7.584,0.062,9.98,0.030561122,0.414,0.207
2015,pbm,,2015-06-29,1b,1.334,18.867,16.468,4.491,1.639,12.945,0.185322518,8.65,8.254,0.396,0.057225434,,,,17.533,3.157,0.305,12.945,0.086983391,0.396,0.198
2015,pbm,,2015-06-29,2a,0.995,19.564,17.346,6.038,1.078,12.094,0.183396726,8.242,7.838,0.404,0.059038433,,,,18.569,5.043,0.083,12.094,0.111542914,0.404,0.202
2015,pbm,,2015-06-29,2b,1.343,17.967,16.065,4.814,1.38,12.508,0.15206268,8.481,8.062,0.419,0.06236047,,,,16.624,3.471,0.037,12.508,0.04860889,0.419,0.2095
2015,pbm,,2015-06-29,3a,0.993,19.878,18.462,3.199,1.062,16.145,0.087705172,8.309,8.175,0.134,0.018657755,,,,18.885,2.206,0.069,16.145,0.028801487,0.134,0.067
2015,pbm,,2015-06-29,3b,0.98,17.875,16.275,3.814,1.061,13.376,0.119617225,7.226,7.033,0.193,0.031885016,,,,16.895,2.834,0.081,13.376,0.045155502,0.193,0.0965
2015,pbm,,2015-06-29,4a,1.335,18.834,17.697,6.275,1.407,12.597,0.090259586,8.228,8.054,0.174,0.025896711,,,,17.499,4.94,0.072,12.597,-0.008732238,0.174,0.087
2015,pbm,,2015-06-29,4b,1.348,19.112,17.887,5.899,1.38,13.019,0.094093248,8.121,7.903,0.218,0.033257056,,,,17.764,4.551,0.032,13.019,0.012443352,0.218,0.109
2015,pbm,,2015-06-29,5a,1.337,18.484,17.307,6.166,1.412,12.324,0.095504706,8.084,7.914,0.17,0.025847651,,,,17.147,4.829,0.075,12.324,-0.006572541,0.17,0.085
2015,pbm,,2015-06-29,5b,1.342,17.267,15.892,4.016,1.413,13.046,0.10539629,8.175,7.967,0.208,0.031396226,,,,15.925,2.674,0.071,13.046,0.010271348,0.208,0.104
2015,road,,2015-07-03,1a,1.283,18.634,17.724,3.839,1.375,13.437,0.06772345,8.126,7.739,0.387,0.059944238,,,,17.351,2.556,0.092,13.437,0.094217459,0.387,0.1935
2015,road,,2015-07-03,1b,1.284,17.85,16.94,4.618,1.368,14.899,0.061077925,8.295,7.888,0.407,0.061629316,,,,16.566,3.334,0.084,14.899,-0.117524666,0.407,0.2035
2015,road,,2015-07-03,2a,1.276,18.547,17.58,4.219,1.342,14.487,0.0667495,8.652,8.357,0.295,0.041660782,,,,17.271,2.943,0.066,14.487,-0.015531166,0.295,0.1475
2015,road,,2015-07-03,2b,1.291,18.788,17.691,3.378,1.458,15.286,0.071765014,8.749,8.439,0.31,0.043368774,,,,17.497,2.087,0.167,15.286,-0.002813032,0.31,0.155
2015,road,,2015-07-03,3a,1.282,19.179,17.579,3.031,1.31,15.609,0.102504965,8.758,8.309,0.449,0.0638964,,,,17.897,1.749,0.028,15.609,0.032737523,0.449,0.2245
2015,road,,2015-07-03,3b,1.285,18.281,16.792,3.869,1.356,14.039,0.106061685,8.173,7.741,0.432,0.066914498,,,,16.996,2.584,0.071,14.039,0.021511504,0.432,0.216
2015,road,,2015-07-03,4a,1.275,18.845,17.772,6.526,1.327,12.381,0.086665051,8.073,7.554,0.519,0.082656474,,,,17.57,5.251,0.052,12.381,-0.009207657,0.519,0.2595
2015,road,,2015-07-03,4b,1.345,17.044,16.171,8.277,1.479,8.967,0.097356976,8.967,8.316,0.651,0.093386889,,,,15.699,6.932,0.134,8.967,-0.037247686,0.651,0.3255
2015,road,,2015-07-03,5a,1.289,17.896,14.844,3.262,1.334,12.671,0.240864967,8.147,7.551,0.596,0.09517726,,,,16.607,1.973,0.045,12.671,0.151369268,0.596,0.298
2015,road,,2015-07-03,5b,1.346,17.481,13.523,1.794,1.369,12.826,0.308591923,8.771,8.119,0.652,0.09626458,,,,16.135,0.448,0.023,12.826,0.221269297,0.652,0.326
2015,pfeiler,,2015-07-16,1a,1.346,16.552,13.162,2.281,1.418,12.05,0.281327801,7.72,7.452,0.268,0.043891255,,,,15.206,0.935,0.072,12.05,0.178340249,0.268,0.134
2015,pfeiler,,2015-07-16,1b,1.349,17.648,14.125,2.368,1.401,13.045,0.270065159,8.35,8.021,0.329,0.049310552,,,,16.299,1.019,0.052,13.045,0.16734381,0.329,0.1645
2015,pfeiler,,2015-07-16,2a,1.332,17.371,13.683,2.829,1.489,12.103,0.304717839,8.121,7.797,0.324,0.050116009,,,,16.039,1.497,0.157,12.103,0.188548294,0.324,0.162
2015,pfeiler,,2015-07-16,2b,1.333,17.523,13.95,2.168,1.405,12.032,0.296958112,8.527,8.192,0.335,0.048840939,,,,16.19,0.835,0.072,12.032,0.270196144,0.335,0.1675
2015,pfeiler,,2015-07-16,3a,1.34,17.72,13.627,4.995,1.396,9.817,0.416929816,8.709,8.202,0.507,0.073885165,,,,16.38,3.655,0.056,9.817,0.290516451,0.507,0.2535
2015,pfeiler,,2015-07-16,3b,1.341,15.857,12.554,2.988,1.379,10.817,0.305352686,7.527,7.172,0.355,0.060881495,,,,14.516,1.647,0.038,10.817,0.186188407,0.355,0.1775
2015,pfeiler,,2015-07-16,4a,1.346,16.578,13.44,3.414,1.403,11.251,0.278908541,7.53,7.261,0.269,0.045477599,,,,15.232,2.068,0.057,11.251,0.164963114,0.269,0.1345
2015,pfeiler,,2015-07-16,4b,1.351,16.615,13.567,4.799,1.374,9.908,0.307630198,7.855,7.489,0.366,0.059628543,,,,15.264,3.448,0.023,9.908,0.190250303,0.366,0.183
2015,pfeiler,,2015-07-16,5a,1.349,15.784,12.389,3.667,1.722,9.619,0.352947292,7.822,7.397,0.425,0.070271164,,,,14.435,2.318,0.373,9.619,0.220916935,0.425,0.2125
2015,pfeiler,,2015-07-16,5b,1.345,18.42,15.091,4.861,1.445,11.445,0.290869375,8.037,7.716,0.321,0.050384555,,,,17.075,3.516,0.1,11.445,0.17597204,0.321,0.1605
2015,pbm,,2015-07-23,1a,,,,,,,0,,,,0,,,,,,,,,,
2015,pbm,,2015-07-23,1b,,,,,,,0,,,,0,,,,,,,,,,
2015,pbm,,2015-07-23,2a,0.989,16.862,13.353,3.281,1.041,10.922,0.321278154,8.413,7.942,0.471,0.067740544,,,,15.873,2.292,0.052,10.922,0.238692547,0.471,0.2355
2015,pbm,,2015-07-23,2b,1.339,18.93,17.757,7.157,1.388,9.858,0.118989653,9.858,9.366,0.492,0.061293136,,,,17.591,5.818,0.049,9.858,0.189287888,0.492,0.246
2015,pbm,,2015-07-23,3a,0.995,19.428,16.684,4.152,1.018,13.492,0.203379781,8.653,8.451,0.202,0.027092275,,,,18.433,3.157,0.023,13.492,0.130521791,0.202,0.101
2015,pbm,,2015-07-23,3b,1.337,19.421,16.847,4.479,1.364,13.553,0.189921051,7.287,7.134,0.153,0.026392962,,,,18.084,3.142,0.027,13.553,0.100494355,0.153,0.0765
2015,pbm,,2015-07-23,4a,1.34,18.337,15.931,6.282,1.399,10.864,0.22146539,8.161,7.946,0.215,0.03254617,,,,16.997,4.942,0.059,10.864,0.104197349,0.215,0.1075
2015,pbm,,2015-07-23,4b,1.337,18.667,15.824,5.608,1.387,11.334,0.250838186,8.925,8.669,0.256,0.034915439,,,,17.33,4.271,0.05,11.334,0.147785424,0.256,0.128
2015,pbm,,2015-07-23,5a,1.323,18.777,16.07,4.283,1.351,13.04,0.207592025,8.554,8.363,0.191,0.027130682,,,,17.454,2.96,0.028,13.04,0.109355828,0.191,0.0955
2015,pbm,,2015-07-23,5b,1.336,17.945,15.399,4.501,1.364,12.16,0.209375,8.565,8.334,0.231,0.033009431,,,,16.609,3.165,0.028,12.16,0.103289474,0.231,0.1155
2015,cinnamon,,2015-08-06,1a,1.341,16.044,12.201,2.828,1.402,10.649,0.360878956,7.065,6.694,0.371,0.069306931,,,,14.703,1.487,0.061,10.649,0.235327261,0.371,0.1855
2015,cinnamon,,2015-08-06,1b,1.337,15.805,12.127,3.884,1.427,9.478,0.388056552,8.06,7.653,0.407,0.064439519,,,,14.468,2.547,0.09,9.478,0.248259126,0.407,0.2035
2015,cinnamon,,2015-08-06,2a,1.345,15.985,12.042,2.842,1.446,10.415,0.378588574,7.833,7.243,0.59,0.10003391,,,,14.64,1.497,0.101,10.415,0.252232357,0.59,0.295
2015,cinnamon,,2015-08-06,2b,1.345,16.31,12.399,2.976,1.542,10.559,0.370394924,7.157,6.794,0.363,0.066617728,,,,14.965,1.631,0.197,10.559,0.244151908,0.363,0.1815
2015,cinnamon,,2015-08-06,3a,1.345,18.975,14.483,3.818,1.473,11.859,0.378784046,7.476,7.039,0.437,0.076747453,,,,17.63,2.473,0.128,11.859,0.26730753,0.437,0.2185
2015,cinnamon,,2015-08-06,3b,1.349,16.245,13.144,5.064,1.644,9.064,0.342122683,7.447,6.993,0.454,0.080439405,,,,14.896,3.715,0.295,9.064,0.201015004,0.454,0.227
2015,cinnamon,,2015-08-06,4a,1.357,17.609,13.744,4.908,1.439,9.898,0.390482926,7.611,7.19,0.421,0.072175553,,,,16.252,3.551,0.082,9.898,0.274904021,0.421,0.2105
2015,cinnamon,,2015-08-06,4b,1.347,18.769,14.445,4.336,1.564,11.285,0.383163491,7.628,7.198,0.43,0.073491711,,,,17.422,2.989,0.217,11.285,0.259725299,0.43,0.215
2015,cinnamon,,2015-08-06,5a,1.337,15.615,10.73,2.642,1.487,9.256,0.527765774,7.568,6.684,0.884,0.165326351,,,,14.278,1.305,0.15,9.256,0.385371651,0.884,0.442
2015,cinnamon,,2015-08-06,5b,1.331,19.759,14.847,2.31,1.469,13.679,0.359090577,8.82,8.331,0.489,0.069857143,,,,18.428,0.979,0.138,13.679,0.265516485,0.489,0.2445
2016,almont,,2016-05-30,1a,0.989,18.639,16.385,4.458,1.008,12.788,0.191033138,8.99,8.835,0.155,0.019755289,,,,17.65,3.469,0.019,12.788,0.107444479,0.155,0.0775
2016,almont,,2016-05-30,1b,1,19.032,16.884,2.399,1.031,15.446,0.148691679,8.709,8.612,0.097,0.012743037,,,,18.032,1.399,0.031,15.446,0.074841383,0.097,0.0485
2016,almont,,2016-05-30,2a,1.339,17.282,15.152,2.216,1.352,14.218,0.165385511,8.237,8.106,0.131,0.019358652,,,,15.943,0.877,0.013,14.218,0.058728372,0.131,0.0655
2016,almont,,2016-05-30,2b,0.983,18.931,17.168,1.828,1.029,16.228,0.115644474,8.287,8.119,0.168,0.023542601,,,,17.948,0.845,0.046,16.228,0.051084545,0.168,0.084
2016,almont,,2016-05-30,3a,0.989,17.903,15.708,1.827,1.044,14.696,0.160137156,7.982,7.84,0.142,0.020726901,,,,16.914,0.838,0.055,14.696,0.090160588,0.142,0.071
2016,almont,,2016-05-30,3b,1.341,18.795,16.65,3.679,1.36,14.24,0.166291961,8.646,8.546,0.1,0.013879251,,,,17.454,2.338,0.019,14.24,0.060182584,0.1,0.05
2016,almont,,2016-05-30,4a,0.986,15.584,13.661,7.892,1.035,6.75,0.333622484,6.75,6.655,0.095,0.016757806,,,,14.598,6.906,0.049,6.75,0.132296296,0.095,0.0475
2016,almont,,2016-05-30,4b,0.98,15.459,14.554,0.98,1.053,14.438,0.067246248,8.423,8.295,0.128,0.017498291,,,,14.479,0,0.073,14.438,-0.002216373,0.128,0.064
2016,almont,,2016-05-30,5a,0.988,15.473,13.742,1.28,1.038,13.384,0.13964182,7.968,7.853,0.115,0.016751639,,,,14.485,0.292,0.05,13.384,0.056709504,0.115,0.0575
2016,almont,,2016-05-30,5b,1.335,17.005,15.655,1.788,1.398,15.064,0.098331998,8.856,8.72,0.136,0.018415708,,,,15.67,0.453,0.063,15.064,0.005974509,0.136,0.068
2016,cbt,,2016-06-02,1a,1.342,19.942,17.54,4.849,1.506,13.866,0.19179176,7.462,7.076,0.386,0.067317754,,,,18.6,3.507,0.164,13.866,0.07666234,0.386,0.193
2016,cbt,,2016-06-02,1b,1.34,15.515,14.353,3.703,1.42,11.873,0.110319947,7.753,7.227,0.526,0.089349414,,,,14.175,2.363,0.08,11.873,-0.011875684,0.526,0.263
2016,cbt,,2016-06-02,2a,1.337,17.886,13.639,1.977,1.594,12.643,0.375641252,8.13,7.521,0.609,0.098479948,,,,16.549,0.64,0.257,12.643,0.237997311,0.609,0.3045
2016,cbt,,2016-06-02,2b,1.347,18.365,13.732,3.099,1.452,11.887,0.439563567,8.699,8.031,0.668,0.099940156,,,,17.018,1.752,0.105,11.887,0.275426937,0.668,0.334
2016,cbt,,2016-06-02,3a,1.343,19.032,17.232,8.112,1.389,10.407,0.19858782,8.462,7.932,0.53,0.080437092,,,,17.689,6.769,0.046,10.407,0.044873643,0.53,0.265
2016,cbt,,2016-06-02,3b,1.34,18.462,16.23,7.638,1.554,9.601,0.270185208,8.013,7.446,0.567,0.092859482,,,,17.122,6.298,0.214,9.601,0.105093219,0.567,0.2835
2016,cbt,,2016-06-02,4a,1.341,15.486,13.136,3.295,1.598,10.889,0.246124843,8.613,7.95,0.663,0.100317749,,,,14.145,1.954,0.257,10.889,0.095968408,0.663,0.3315
